condition,seed,method,scene,auc,cnr,n_target,n_bg,n_valid,file
150k_3mm,45,namt_4p,u_pb_soil,0.9997038093513236,6.425018998898159,648,1636,2284,150k_3mm/seed_45/namt_4p/u_pb_soil.npz
150k_3mm,45,namt_4p,u_pb_concrete,0.9995290940450254,6.4873082477070705,648,1632,2280,150k_3mm/seed_45/namt_4p/u_pb_concrete.npz
150k_3mm,45,namt_4p,u_explosive_soil,0.8356760945516829,1.171871744607189,648,1629,2277,150k_3mm/seed_45/namt_4p/u_explosive_soil.npz
150k_3mm,45,namt_4p,u_explosive_concrete,0.8641597070927136,1.6243292347658007,648,1632,2280,150k_3mm/seed_45/namt_4p/u_explosive_concrete.npz
150k_3mm,45,namt_4p,u_void_soil,0.9246974246974247,2.025566657048132,648,1628,2276,150k_3mm/seed_45/namt_4p/u_void_soil.npz
150k_3mm,45,namt_4p,u_void_concrete,0.9187583212297264,1.8780187917126814,648,1632,2280,150k_3mm/seed_45/namt_4p/u_void_concrete.npz
150k_3mm,46,poca,u_pb_soil,0.9466194757559492,2.1456267923137284,648,1656,2304,150k_3mm/seed_46/poca/u_pb_soil.npz
150k_3mm,46,poca,u_pb_concrete,0.9486323582036142,2.6718205711285594,648,1656,2304,150k_3mm/seed_46/poca/u_pb_concrete.npz
150k_3mm,46,poca,u_explosive_soil,0.5355329665414207,0.17980837093303878,648,1656,2304,150k_3mm/seed_46/poca/u_explosive_soil.npz
150k_3mm,46,poca,u_explosive_concrete,0.5933627988512178,0.3146543480018523,648,1655,2303,150k_3mm/seed_46/poca/u_explosive_concrete.npz
150k_3mm,46,poca,u_void_soil,0.6598200706745393,0.3666648023853327,648,1656,2304,150k_3mm/seed_46/poca/u_void_soil.npz
150k_3mm,46,poca,u_void_concrete,0.6624368178565039,0.36603477748629726,648,1656,2304,150k_3mm/seed_46/poca/u_void_concrete.npz
150k_3mm,46,asr_q75,u_pb_soil,0.9871101891935226,2.9664690355372443,648,1540,2188,150k_3mm/seed_46/asr_q75/u_pb_soil.npz
150k_3mm,46,asr_q75,u_pb_concrete,0.975056607698647,2.487693080896087,648,1543,2191,150k_3mm/seed_46/asr_q75/u_pb_concrete.npz
150k_3mm,46,asr_q75,u_explosive_soil,0.46894415546886287,-0.07617239237631285,648,1538,2186,150k_3mm/seed_46/asr_q75/u_explosive_soil.npz
150k_3mm,46,asr_q75,u_explosive_concrete,0.5118143767946659,0.05127474125762863,648,1522,2170,150k_3mm/seed_46/asr_q75/u_explosive_concrete.npz
150k_3mm,46,asr_q75,u_void_soil,0.5950720299269601,0.201451446266948,648,1528,2176,150k_3mm/seed_46/asr_q75/u_void_soil.npz
150k_3mm,46,asr_q75,u_void_concrete,0.5966255683381065,0.20347010306952032,648,1526,2174,150k_3mm/seed_46/asr_q75/u_void_concrete.npz
150k_3mm,46,mlsd_median,u_pb_soil,0.9840889097632254,2.688700262036091,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_pb_soil.npz
150k_3mm,46,mlsd_median,u_pb_concrete,0.9852519085107652,2.88674037495338,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_pb_concrete.npz
150k_3mm,46,mlsd_median,u_explosive_soil,0.4906261182680265,-0.03694776381671823,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_explosive_soil.npz
150k_3mm,46,mlsd_median,u_explosive_concrete,0.5523264704785349,0.1447115550653604,648,1655,2303,150k_3mm/seed_46/mlsd_median/u_explosive_concrete.npz
150k_3mm,46,mlsd_median,u_void_soil,0.6136952421423033,0.2566626506681155,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_void_soil.npz
150k_3mm,46,mlsd_median,u_void_concrete,0.6705060535575833,0.3660089058620122,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_void_concrete.npz
150k_3mm,46,namt_3p,u_pb_soil,0.9998966134747737,6.2223144282140055,648,1627,2275,150k_3mm/seed_46/namt_3p/u_pb_soil.npz
150k_3mm,46,namt_3p,u_pb_concrete,0.9991925941000015,6.633073433412928,648,1638,2286,150k_3mm/seed_46/namt_3p/u_pb_concrete.npz
150k_3mm,46,namt_3p,u_explosive_soil,0.8613662652241955,1.4830211008345828,648,1633,2281,150k_3mm/seed_46/namt_3p/u_explosive_soil.npz
150k_3mm,46,namt_3p,u_explosive_concrete,0.905913278211953,1.6735793206511604,648,1635,2283,150k_3mm/seed_46/namt_3p/u_explosive_concrete.npz
150k_3mm,46,namt_3p,u_void_soil,0.8922989461376095,1.5414288218752383,648,1626,2274,150k_3mm/seed_46/namt_3p/u_void_soil.npz
150k_3mm,46,namt_3p,u_void_concrete,0.8755052400885734,1.5914106177306142,648,1628,2276,150k_3mm/seed_46/namt_3p/u_void_concrete.npz
150k_3mm,46,namt_4p,u_pb_soil,0.9999023044761622,7.136520163787962,648,1627,2275,150k_3mm/seed_46/namt_4p/u_pb_soil.npz
150k_3mm,46,namt_4p,u_pb_concrete,0.9997060552616108,6.549626725844835,648,1638,2286,150k_3mm/seed_46/namt_4p/u_pb_concrete.npz
150k_3mm,46,namt_4p,u_explosive_soil,0.8066054674801357,1.3622575493448537,648,1633,2281,150k_3mm/seed_46/namt_4p/u_explosive_soil.npz
150k_3mm,46,namt_4p,u_explosive_concrete,0.9053422433646695,1.728371095651068,648,1635,2283,150k_3mm/seed_46/namt_4p/u_explosive_concrete.npz
150k_3mm,46,namt_4p,u_void_soil,0.8877870028700287,1.5361739247006703,648,1626,2274,150k_3mm/seed_46/namt_4p/u_void_soil.npz
150k_3mm,46,namt_4p,u_void_concrete,0.8964229380896047,1.8465974826655287,648,1628,2276,150k_3mm/seed_46/namt_4p/u_void_concrete.npz
